stage_is_copy,csv_size_mb,row_count,column_count,size_hint_ord,transform_count,agg_count,has_filter,has_join,has_groupby,has_aggregation,has_distinct,has_sort,stage_index,n_stages,is_final_stage,rec_workers,rec_diu,rec_memory_gb,rec_shuffle_partitions,rec_node_type
0,2578.892184,16625892,27,2,2,2,1,0,1,1,0,0,1,2,1,4,0,7.93,32,Standard_D4s_v3
1,957.130232,8936174,22,2,0,0,0,0,0,0,0,0,0,4,0,0,4,6.0,8,Standard_D4s_v3
0,957.130232,8936174,22,2,2,0,0,0,0,0,0,0,1,4,0,4,0,5.23,8,Standard_D4s_v3
0,957.130232,8936174,22,2,1,0,0,0,0,0,1,0,2,4,0,4,0,5.36,8,Standard_D4s_v3
0,957.130232,8936174,22,2,0,0,0,0,0,0,0,0,3,4,1,4,0,5.15,8,Standard_D4s_v3
1,1013.570416,5128175,11,2,0,0,0,0,0,0,0,0,0,5,0,0,4,6.0,8,Standard_D4s_v3
0,1013.570416,5128175,11,2,1,0,0,0,0,0,0,0,1,5,0,4,0,5.15,8,Standard_D4s_v3
0,1013.570416,5128175,11,2,4,0,1,1,0,0,0,0,2,5,0,4,0,5.8,16,Standard_D4s_v3
0,1013.570416,5128175,11,2,0,0,0,0,0,0,0,0,3,5,0,4,0,4.79,8,Standard_D4s_v3
0,1013.570416,5128175,11,2,6,0,1,0,0,0,0,0,4,5,1,4,0,4.93,8,Standard_D4s_v3
1,195.981765,1192474,12,2,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,195.981765,1192474,12,2,2,0,1,0,0,0,0,0,1,4,0,2,0,4.19,8,Standard_D4s_v3
0,195.981765,1192474,12,2,3,0,0,0,0,0,1,0,2,4,0,4,0,4.29,8,Standard_D4s_v3
0,195.981765,1192474,12,2,2,0,0,0,0,0,1,0,3,4,1,4,0,4.21,8,Standard_D4s_v3
1,1388.270616,9108785,26,2,0,0,0,0,0,0,0,0,0,4,0,0,5,7.5,8,Standard_D4s_v3
0,1388.270616,9108785,26,2,2,0,0,0,0,0,0,0,1,4,0,4,0,5.38,8,Standard_D4s_v3
0,1388.270616,9108785,26,2,3,0,0,0,0,0,0,1,2,4,0,4,0,6.28,16,Standard_D4s_v3
0,1388.270616,9108785,26,2,0,2,1,0,1,1,0,0,3,4,1,4,0,6.6,32,Standard_D4s_v3
1,904.234739,6151550,25,2,0,0,0,0,0,0,0,0,0,2,0,0,5,7.5,8,Standard_D4s_v3
0,904.234739,6151550,25,2,8,0,1,0,0,0,0,0,1,2,1,4,0,5.16,8,Standard_D4s_v3
1,16434.113335,116870313,13,2,0,0,0,0,0,0,0,0,0,2,0,0,8,12.0,8,Standard_D4s_v3
0,16434.113335,116870313,13,2,4,0,1,1,0,0,0,0,1,2,1,4,0,39.99,200,Standard_D4s_v3
1,1.200807,7599,26,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,1.200807,7599,26,0,4,2,1,0,1,1,0,1,1,2,1,1,0,4.0,8,Standard_D4s_v3
1,3.372328,32902,15,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,3.372328,32902,15,0,1,0,0,0,0,0,0,0,1,3,0,0,0,4.0,8,Standard_D4s_v3
0,3.372328,32902,15,0,3,2,0,0,1,1,1,0,2,3,1,1,0,4.01,8,Standard_D4s_v3
1,5233.754005,33095586,27,2,0,0,0,0,0,0,0,0,0,4,0,0,8,12.0,8,Standard_D4s_v3
0,5233.754005,33095586,27,2,2,0,1,0,0,0,0,0,1,4,0,4,0,12.87,64,Standard_D4s_v3
0,5233.754005,33095586,27,2,2,0,1,0,0,0,1,0,2,4,0,4,0,13.55,64,Standard_D4s_v3
0,5233.754005,33095586,27,2,6,1,0,0,1,1,0,0,3,4,1,4,0,23.72,200,Standard_D4s_v3
1,13657.948859,98045119,25,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,13657.948859,98045119,25,2,9,0,0,0,0,0,0,1,1,3,0,4,0,25.08,200,Standard_D4s_v3
0,13657.948859,98045119,25,2,1,0,1,0,0,0,0,0,2,3,1,4,0,16.36,128,Standard_D4s_v3
1,198.256039,1386777,10,2,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,198.256039,1386777,10,2,4,0,1,0,0,0,0,0,1,3,0,4,0,4.38,8,Standard_D4s_v3
0,198.256039,1386777,10,2,5,0,1,0,0,0,0,0,2,3,1,4,0,4.48,8,Standard_D4s_v3
1,5.639909,43531,12,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,5.639909,43531,12,0,3,0,0,0,0,0,0,0,1,3,0,0,0,4.01,8,Standard_D4s_v3
0,5.639909,43531,12,0,1,0,1,0,0,0,0,1,2,3,1,1,0,4.01,8,Standard_D4s_v3
1,1689.140143,7394356,20,2,0,0,0,0,0,0,0,0,0,5,0,0,5,7.5,8,Standard_D4s_v3
0,1689.140143,7394356,20,2,1,0,0,0,0,0,0,0,1,5,0,4,0,5.99,16,Standard_D4s_v3
0,1689.140143,7394356,20,2,2,0,1,0,0,0,1,0,2,5,0,4,0,6.02,16,Standard_D4s_v3
0,1689.140143,7394356,20,2,3,0,0,0,0,0,0,1,3,5,0,4,0,6.07,16,Standard_D4s_v3
0,1689.140143,7394356,20,2,7,0,1,0,0,0,0,0,4,5,1,4,0,6.18,16,Standard_D4s_v3
1,1000.331697,8412247,7,2,0,0,0,0,0,0,0,0,0,3,0,0,4,6.0,8,Standard_D4s_v3
0,1000.331697,8412247,7,2,5,0,0,0,0,0,0,1,1,3,0,4,0,5.4,16,Standard_D4s_v3
0,1000.331697,8412247,7,2,0,0,0,0,0,0,0,0,2,3,1,4,0,4.88,8,Standard_D4s_v3
1,92.155157,773392,12,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,92.155157,773392,12,1,7,0,0,0,0,0,0,0,1,4,0,2,0,4.14,8,Standard_D4s_v3
0,92.155157,773392,12,1,3,0,0,0,0,0,0,0,2,4,0,2,0,4.14,8,Standard_D4s_v3
0,92.155157,773392,12,1,4,0,1,0,0,0,0,0,3,4,1,2,0,4.11,8,Standard_D4s_v3
1,829.191625,4645480,17,2,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,829.191625,4645480,17,2,4,0,0,0,0,0,0,0,1,4,0,4,0,4.88,8,Standard_D4s_v3
0,829.191625,4645480,17,2,2,0,0,0,0,0,0,0,2,4,0,4,0,4.92,8,Standard_D4s_v3
0,829.191625,4645480,17,2,3,0,0,0,0,0,0,0,3,4,1,4,0,5.11,8,Standard_D4s_v3
1,3.139136,39415,10,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,3.139136,39415,10,0,1,0,0,0,0,0,0,0,1,2,1,0,0,4.0,8,Standard_D4s_v3
1,57.691348,375229,26,1,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,57.691348,375229,26,1,4,0,0,0,0,0,1,0,1,2,1,2,0,4.14,8,Standard_D4s_v3
1,51.665573,269721,20,1,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,51.665573,269721,20,1,5,2,0,0,1,1,0,0,1,2,1,2,0,4.12,8,Standard_D4s_v3
1,23.025876,406485,12,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,23.025876,406485,12,1,2,0,0,0,0,0,0,0,1,4,0,1,0,4.04,8,Standard_D4s_v3
0,23.025876,406485,12,1,1,0,1,0,0,0,0,0,2,4,0,1,0,4.03,8,Standard_D4s_v3
0,23.025876,406485,12,1,2,0,1,1,0,0,0,0,3,4,1,3,0,4.07,8,Standard_D4s_v3
1,805.060479,4628788,25,2,0,0,0,0,0,0,0,0,0,3,0,0,3,4.5,8,Standard_D4s_v3
0,805.060479,4628788,25,2,4,0,0,0,0,0,1,0,1,3,0,4,0,5.14,8,Standard_D4s_v3
0,805.060479,4628788,25,2,2,0,0,0,0,0,0,0,2,3,1,4,0,4.61,8,Standard_D4s_v3
1,113.487274,652524,6,1,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,113.487274,652524,6,1,8,0,1,0,0,0,0,0,1,2,1,2,0,4.16,8,Standard_D4s_v3
1,1205.86453,8994273,17,2,0,0,0,0,0,0,0,0,0,5,0,0,5,7.5,8,Standard_D4s_v3
0,1205.86453,8994273,17,2,1,0,1,0,0,0,0,0,1,5,0,4,0,5.11,8,Standard_D4s_v3
0,1205.86453,8994273,17,2,6,0,0,1,0,0,0,1,2,5,0,4,0,6.58,32,Standard_D4s_v3
0,1205.86453,8994273,17,2,1,0,1,0,0,0,0,0,3,5,0,4,0,5.05,8,Standard_D4s_v3
0,1205.86453,8994273,17,2,0,2,0,0,1,1,0,0,4,5,1,4,0,6.55,32,Standard_D4s_v3
1,514.167466,6023761,10,2,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,514.167466,6023761,10,2,2,1,0,0,1,1,0,1,1,2,1,4,0,4.91,8,Standard_D4s_v3
1,5.902248,43363,22,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,5.902248,43363,22,0,3,0,0,0,0,0,0,0,1,5,0,0,0,4.01,8,Standard_D4s_v3
0,5.902248,43363,22,0,4,0,0,0,0,0,0,0,2,5,0,0,0,4.01,8,Standard_D4s_v3
0,5.902248,43363,22,0,8,0,0,0,0,0,0,0,3,5,0,1,0,4.01,8,Standard_D4s_v3
0,5.902248,43363,22,0,4,0,0,0,0,0,0,0,4,5,1,0,0,4.01,8,Standard_D4s_v3
1,66.964552,548237,24,1,0,0,0,0,0,0,0,0,0,6,0,0,2,3.0,8,Standard_D4s_v3
0,66.964552,548237,24,1,8,0,0,0,0,0,0,0,1,6,0,2,0,4.1,8,Standard_D4s_v3
0,66.964552,548237,24,1,4,0,1,0,0,0,0,0,2,6,0,1,0,4.08,8,Standard_D4s_v3
0,66.964552,548237,24,1,1,0,0,0,0,0,0,0,3,6,0,1,0,4.05,8,Standard_D4s_v3
0,66.964552,548237,24,1,5,0,1,1,0,0,0,0,4,6,0,3,0,4.13,8,Standard_D4s_v3
0,66.964552,548237,24,1,4,0,0,0,0,0,0,0,5,6,1,1,0,4.07,8,Standard_D4s_v3
1,6.062807,46638,21,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,6.062807,46638,21,0,3,0,1,0,0,0,0,0,1,3,0,1,0,4.01,8,Standard_D4s_v3
0,6.062807,46638,21,0,4,2,0,0,1,1,0,0,2,3,1,1,0,4.02,8,Standard_D4s_v3
1,18458.338879,107036181,20,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,18458.338879,107036181,20,2,7,0,0,0,0,0,1,0,1,3,0,4,0,59.74,200,Standard_DS4_v2
0,18458.338879,107036181,20,2,4,0,1,0,0,0,1,0,2,3,1,4,0,48.45,200,Standard_DS4_v2
1,4.84716,26739,19,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,4.84716,26739,19,0,5,3,0,0,1,1,0,0,1,2,1,1,0,4.01,8,Standard_D4s_v3
1,1.409825,12945,26,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,1.409825,12945,26,0,6,0,1,0,0,0,1,0,1,5,0,0,0,4.0,8,Standard_D4s_v3
0,1.409825,12945,26,0,3,0,0,0,0,0,1,1,2,5,0,0,0,4.0,8,Standard_D4s_v3
0,1.409825,12945,26,0,4,0,1,0,0,0,0,0,3,5,0,0,0,4.0,8,Standard_D4s_v3
0,1.409825,12945,26,0,4,0,0,0,0,0,0,0,4,5,1,0,0,4.0,8,Standard_D4s_v3
1,64.031387,583666,28,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,64.031387,583666,28,1,4,0,1,0,0,0,1,0,1,3,0,2,0,4.1,8,Standard_D4s_v3
0,64.031387,583666,28,1,2,0,1,0,0,0,0,0,2,3,1,1,0,4.07,8,Standard_D4s_v3
1,0.803333,7078,24,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,0.803333,7078,24,0,2,0,0,0,0,0,0,0,1,2,1,0,0,4.0,8,Standard_D4s_v3
1,5936.748239,101354403,5,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,5936.748239,101354403,5,2,4,0,1,0,0,0,0,0,1,3,0,4,0,10.06,64,Standard_D4s_v3
0,5936.748239,101354403,5,2,7,0,1,0,0,0,1,0,2,3,1,4,0,13.62,64,Standard_D4s_v3
1,18728.39574,110460409,7,2,0,0,0,0,0,0,0,0,0,4,0,0,8,12.0,8,Standard_D4s_v3
0,18728.39574,110460409,7,2,2,0,1,0,0,0,0,0,1,4,0,4,0,36.1,200,Standard_D4s_v3
0,18728.39574,110460409,7,2,7,0,0,0,0,0,1,0,2,4,0,4,0,60.89,200,Standard_DS4_v2
0,18728.39574,110460409,7,2,4,0,1,0,0,0,0,0,3,4,1,4,0,42.13,200,Standard_D4s_v3
1,3.760644,47235,11,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,3.760644,47235,11,0,3,0,1,0,0,0,0,0,1,3,0,1,0,4.01,8,Standard_D4s_v3
0,3.760644,47235,11,0,6,0,1,0,0,0,0,0,2,3,1,1,0,4.0,8,Standard_D4s_v3
1,7071.782782,43722480,24,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,7071.782782,43722480,24,2,0,0,1,0,0,0,0,0,1,3,0,4,0,14.55,64,Standard_D4s_v3
0,7071.782782,43722480,24,2,3,0,1,0,0,0,0,0,2,3,1,4,0,12.49,64,Standard_D4s_v3
1,88.041311,900500,20,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,88.041311,900500,20,1,1,0,1,0,0,0,0,0,1,3,0,2,0,4.08,8,Standard_D4s_v3
0,88.041311,900500,20,1,2,0,0,0,0,0,0,0,2,3,1,2,0,4.11,8,Standard_D4s_v3
1,89.813775,634347,8,1,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,89.813775,634347,8,1,2,0,0,0,0,0,0,1,1,5,0,2,0,4.12,8,Standard_D4s_v3
0,89.813775,634347,8,1,3,0,1,0,0,0,0,1,2,5,0,2,0,4.12,8,Standard_D4s_v3
0,89.813775,634347,8,1,7,0,0,0,0,0,0,0,3,5,0,2,0,4.14,8,Standard_D4s_v3
0,89.813775,634347,8,1,0,0,1,0,0,0,0,0,4,5,1,1,0,4.08,8,Standard_D4s_v3
1,40.793364,311830,22,1,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,40.793364,311830,22,1,1,3,0,1,1,1,0,0,1,2,1,3,0,4.12,8,Standard_D4s_v3
1,94.217519,634223,11,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,94.217519,634223,11,1,1,0,1,0,0,0,0,0,1,3,0,1,0,4.08,8,Standard_D4s_v3
0,94.217519,634223,11,1,2,0,1,0,0,0,0,0,2,3,1,1,0,4.09,8,Standard_D4s_v3
1,4.419294,24553,28,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,4.419294,24553,28,0,2,0,1,0,0,0,0,0,1,4,0,0,0,4.0,8,Standard_D4s_v3
0,4.419294,24553,28,0,3,0,1,0,0,0,0,0,2,4,0,0,0,4.0,8,Standard_D4s_v3
0,4.419294,24553,28,0,2,1,0,0,1,1,0,1,3,4,1,1,0,4.01,8,Standard_D4s_v3
1,1.87218,11732,8,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,1.87218,11732,8,0,5,0,0,0,0,0,0,0,1,3,0,0,0,4.0,8,Standard_D4s_v3
0,1.87218,11732,8,0,1,1,0,0,1,1,0,0,2,3,1,1,0,4.0,8,Standard_D4s_v3
1,11406.032526,85193808,24,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,11406.032526,85193808,24,2,4,0,0,0,0,0,0,0,1,3,0,4,0,14.68,64,Standard_D4s_v3
0,11406.032526,85193808,24,2,2,0,0,0,0,0,0,0,2,3,1,4,0,16.23,128,Standard_D4s_v3
1,117.251479,910732,27,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,117.251479,910732,27,1,5,0,1,0,0,0,0,0,1,3,0,3,0,4.16,8,Standard_D4s_v3
0,117.251479,910732,27,1,4,0,1,0,0,0,0,0,2,3,1,3,0,4.17,8,Standard_D4s_v3
1,4.697931,32357,13,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,4.697931,32357,13,0,2,0,0,0,0,0,0,0,1,2,1,0,0,4.01,8,Standard_D4s_v3
1,4.896611,34841,27,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,4.896611,34841,27,0,1,0,0,0,0,0,0,0,1,3,0,1,0,4.01,8,Standard_D4s_v3
0,4.896611,34841,27,0,2,0,0,0,0,0,0,1,2,3,1,1,0,4.01,8,Standard_D4s_v3
1,5.208771,44084,16,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,5.208771,44084,16,0,6,0,0,1,0,0,0,1,1,3,0,1,0,4.01,8,Standard_D4s_v3
0,5.208771,44084,16,0,2,3,0,0,1,1,0,0,2,3,1,1,0,4.01,8,Standard_D4s_v3
1,12105.061621,73873123,10,2,0,0,0,0,0,0,0,0,0,2,0,0,8,12.0,8,Standard_D4s_v3
0,12105.061621,73873123,10,2,2,3,0,0,1,1,0,0,1,2,1,4,0,32.25,200,Standard_D4s_v3
1,130.0424,931701,19,1,0,0,0,0,0,0,0,0,0,6,0,0,2,3.0,8,Standard_D4s_v3
0,130.0424,931701,19,1,0,0,0,0,0,0,0,0,1,6,0,2,0,4.14,8,Standard_D4s_v3
0,130.0424,931701,19,1,5,0,1,0,0,0,0,0,2,6,0,2,0,4.19,8,Standard_D4s_v3
0,130.0424,931701,19,1,1,0,1,0,0,0,0,0,3,6,0,2,0,4.14,8,Standard_D4s_v3
0,130.0424,931701,19,1,1,0,0,0,0,0,0,0,4,6,0,2,0,4.15,8,Standard_D4s_v3
0,130.0424,931701,19,1,3,0,1,0,0,0,0,0,5,6,1,2,0,4.14,8,Standard_D4s_v3
1,3.803765,20208,6,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,3.803765,20208,6,0,0,0,1,0,0,0,0,0,1,2,1,0,0,4.0,8,Standard_D4s_v3
1,3294.391431,26762448,10,2,0,0,0,0,0,0,0,0,0,2,0,0,8,12.0,8,Standard_D4s_v3
0,3294.391431,26762448,10,2,3,0,1,0,0,0,0,0,1,2,1,4,0,7.32,32,Standard_D4s_v3
1,17.752275,417789,19,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,17.752275,417789,19,1,3,0,0,1,0,0,0,0,1,3,0,2,0,4.04,8,Standard_D4s_v3
0,17.752275,417789,19,1,0,0,0,0,0,0,0,0,2,3,1,1,0,4.02,8,Standard_D4s_v3
1,376.30338,3670249,9,2,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,376.30338,3670249,9,2,1,0,0,0,0,0,0,0,1,5,0,4,0,4.47,8,Standard_D4s_v3
0,376.30338,3670249,9,2,5,0,1,0,0,0,0,0,2,5,0,4,0,4.49,8,Standard_D4s_v3
0,376.30338,3670249,9,2,6,0,0,0,0,0,0,0,3,5,0,4,0,4.38,8,Standard_D4s_v3
0,376.30338,3670249,9,2,1,0,0,0,0,0,0,0,4,5,1,4,0,4.39,8,Standard_D4s_v3
1,334.734673,6667777,9,2,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,334.734673,6667777,9,2,0,0,0,0,0,0,0,0,1,2,1,4,0,4.34,8,Standard_D4s_v3
1,0.561292,3777,21,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,0.561292,3777,21,0,2,0,1,0,0,0,0,0,1,4,0,0,0,4.0,8,Standard_D4s_v3
0,0.561292,3777,21,0,4,0,0,0,0,0,1,0,2,4,0,0,0,4.0,8,Standard_D4s_v3
0,0.561292,3777,21,0,5,0,1,0,0,0,0,0,3,4,1,0,0,4.0,8,Standard_D4s_v3
1,48.338967,379686,11,1,0,0,0,0,0,0,0,0,0,6,0,0,2,3.0,8,Standard_D4s_v3
0,48.338967,379686,11,1,3,0,0,1,0,0,0,1,1,6,0,2,0,4.07,8,Standard_D4s_v3
0,48.338967,379686,11,1,2,0,1,0,0,0,0,0,2,6,0,1,0,4.04,8,Standard_D4s_v3
0,48.338967,379686,11,1,2,0,0,0,0,0,0,0,3,6,0,1,0,4.06,8,Standard_D4s_v3
0,48.338967,379686,11,1,1,0,0,0,0,0,0,0,4,6,0,1,0,4.04,8,Standard_D4s_v3
0,48.338967,379686,11,1,1,1,0,0,1,1,0,0,5,6,1,2,0,4.08,8,Standard_D4s_v3
1,2.540409,20406,22,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,2.540409,20406,22,0,3,0,1,0,0,0,0,0,1,4,0,0,0,4.0,8,Standard_D4s_v3
0,2.540409,20406,22,0,3,0,0,0,0,0,0,0,2,4,0,0,0,4.0,8,Standard_D4s_v3
0,2.540409,20406,22,0,9,0,1,0,0,0,1,0,3,4,1,1,0,4.0,8,Standard_D4s_v3
1,0.356064,5042,17,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,0.356064,5042,17,0,1,0,0,0,0,0,0,0,1,5,0,0,0,4.0,8,Standard_D4s_v3
0,0.356064,5042,17,0,2,0,0,0,0,0,0,0,2,5,0,0,0,4.0,8,Standard_D4s_v3
0,0.356064,5042,17,0,3,0,0,0,0,0,0,0,3,5,0,0,0,4.0,8,Standard_D4s_v3
0,0.356064,5042,17,0,3,0,0,1,0,0,0,0,4,5,1,1,0,4.0,8,Standard_D4s_v3
1,4.24159,28277,11,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,4.24159,28277,11,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4.0,8,Standard_D4s_v3
0,4.24159,28277,11,0,3,0,1,1,0,0,0,0,2,4,0,1,0,4.01,8,Standard_D4s_v3
0,4.24159,28277,11,0,2,0,0,0,0,0,0,0,3,4,1,0,0,4.01,8,Standard_D4s_v3
1,1.440305,11087,9,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,1.440305,11087,9,0,3,0,0,0,0,0,0,0,1,4,0,0,0,4.0,8,Standard_D4s_v3
0,1.440305,11087,9,0,1,0,0,0,0,0,0,1,2,4,0,0,0,4.0,8,Standard_D4s_v3
0,1.440305,11087,9,0,3,3,0,0,1,1,0,0,3,4,1,1,0,4.0,8,Standard_D4s_v3
1,7.3729,43606,5,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,7.3729,43606,5,0,0,0,1,0,0,0,0,0,1,3,0,0,0,4.01,8,Standard_D4s_v3
0,7.3729,43606,5,0,2,0,0,0,0,0,0,1,2,3,1,1,0,4.01,8,Standard_D4s_v3
1,14326.247395,106539500,15,2,0,0,0,0,0,0,0,0,0,2,0,0,8,12.0,8,Standard_D4s_v3
0,14326.247395,106539500,15,2,3,0,1,1,0,0,0,0,1,2,1,4,0,44.12,200,Standard_DS4_v2
1,201.135858,1411890,21,2,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,201.135858,1411890,21,2,3,2,0,0,1,1,1,0,1,2,1,4,0,4.36,8,Standard_D4s_v3
1,53.164174,267835,21,1,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,53.164174,267835,21,1,3,0,1,0,0,0,1,0,1,5,0,1,0,4.1,8,Standard_D4s_v3
0,53.164174,267835,21,1,0,0,0,0,0,0,0,0,2,5,0,1,0,4.06,8,Standard_D4s_v3
0,53.164174,267835,21,1,2,0,0,0,0,0,0,0,3,5,0,1,0,4.05,8,Standard_D4s_v3
0,53.164174,267835,21,1,2,3,0,0,1,1,0,0,4,5,1,2,0,4.15,8,Standard_D4s_v3
1,35.979566,208597,18,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,35.979566,208597,18,1,4,0,1,0,0,0,0,0,1,3,0,1,0,4.06,8,Standard_D4s_v3
0,35.979566,208597,18,1,6,0,1,0,0,0,0,0,2,3,1,1,0,4.06,8,Standard_D4s_v3
1,3.384283,25125,20,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,3.384283,25125,20,0,2,2,0,0,1,1,0,0,1,2,1,1,0,4.01,8,Standard_D4s_v3
1,108.344217,554102,25,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,108.344217,554102,25,1,4,0,1,0,0,0,0,0,1,3,0,2,0,4.19,8,Standard_D4s_v3
0,108.344217,554102,25,1,3,0,1,0,0,0,0,0,2,3,1,2,0,4.18,8,Standard_D4s_v3
1,1408.81846,8216079,7,2,0,0,0,0,0,0,0,0,0,5,0,0,5,7.5,8,Standard_D4s_v3
0,1408.81846,8216079,7,2,3,0,0,0,0,0,1,0,1,5,0,4,0,5.67,16,Standard_D4s_v3
0,1408.81846,8216079,7,2,3,0,1,0,0,0,0,0,2,5,0,4,0,5.58,8,Standard_D4s_v3
0,1408.81846,8216079,7,2,1,0,1,0,0,0,0,0,3,5,0,4,0,5.85,16,Standard_D4s_v3
0,1408.81846,8216079,7,2,1,0,1,0,0,0,0,0,4,5,1,4,0,5.61,8,Standard_D4s_v3
1,4.91453,38978,17,0,0,0,0,0,0,0,0,0,0,6,0,0,2,3.0,8,Standard_D4s_v3
0,4.91453,38978,17,0,2,0,0,0,0,0,0,1,1,6,0,1,0,4.01,8,Standard_D4s_v3
0,4.91453,38978,17,0,2,0,0,0,0,0,0,0,2,6,0,0,0,4.0,8,Standard_D4s_v3
0,4.91453,38978,17,0,1,0,0,0,0,0,0,0,3,6,0,0,0,4.0,8,Standard_D4s_v3
0,4.91453,38978,17,0,3,0,0,0,0,0,0,0,4,6,0,0,0,4.01,8,Standard_D4s_v3
0,4.91453,38978,17,0,1,3,0,0,1,1,0,0,5,6,1,1,0,4.01,8,Standard_D4s_v3
1,333.648515,2314082,21,2,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,333.648515,2314082,21,2,4,0,1,0,0,0,0,0,1,4,0,4,0,4.5,8,Standard_D4s_v3
0,333.648515,2314082,21,2,5,0,0,0,0,0,1,0,2,4,0,4,0,4.77,8,Standard_D4s_v3
0,333.648515,2314082,21,2,4,0,0,0,0,0,0,0,3,4,1,4,0,4.57,8,Standard_D4s_v3
1,7.224626,48757,5,0,0,0,0,0,0,0,0,0,0,6,0,0,2,3.0,8,Standard_D4s_v3
0,7.224626,48757,5,0,4,0,0,0,0,0,1,0,1,6,0,1,0,4.01,8,Standard_D4s_v3
